char_id,gender,race,class,territory,creation_date,class_mastery_date,total_kills,total_deaths
25782,F,C,R,8,2017-12-29,2018-06-14,8,8
25783,F,A,T,6,2017-10-14,2018-02-17,15,10
25784,F,C,T,0,2017-12-06,2018-08-16,13,7
25785,F,C,A,7,2017-03-21,2018-09-22,13,8
25786,M,B,W,0,2017-09-30,2018-11-20,9,8
25787,M,B,A,13,2017-02-06,2018-12-10,11,11
25788,M,B,A,19,2017-05-22,2018-09-30,15,5
25789,F,B,R,6,2017-07-25,2018-04-14,14,10
25790,M,D,H,6,2017-01-17,2018-11-11,10,11
25791,F,D,A,3,2017-10-02,2018-01-04,12,11
25792,M,B,T,17,2017-09-20,2018-04-26,11,9
25793,M,B,W,7,2017-03-02,2018-06-26,14,15
25794,M,B,W,4,2017-05-27,2018-03-25,7,8
25795,F,C,A,15,2017-02-25,2018-01-16,14,14
25796,F,A,T,15,2017-07-26,2018-07-31,8,10
25797,F,C,A,7,2017-10-28,2018-06-05,11,9
25798,F,B,T,6,2017-07-27,2018-05-10,19,12
25799,M,D,T,8,2017-10-17,2018-06-12,16,10
25800,F,B,T,5,2017-03-08,2018-08-17,13,12
25801,M,C,T,19,2017-03-08,2018-11-28,14,5
25802,M,A,W,16,2017-11-19,2018-08-24,6,12
25803,M,D,C,3,2017-01-30,2018-01-20,10,7
25804,M,C,C,17,2017-06-07,2018-04-27,15,12
25805,M,B,T,8,2017-10-20,2018-07-04,12,5
25806,F,C,C,18,2017-06-03,2018-07-17,5,7
25807,M,B,W,9,2017-05-15,2018-09-06,8,9
25808,F,A,T,11,2017-08-30,2018-12-03,12,5
25809,M,D,A,0,2017-12-10,2018-04-25,9,11
25810,M,B,R,6,2017-11-20,2018-02-03,11,7
25811,F,D,T,16,2017-09-19,2018-11-19,10,11
25812,F,B,C,1,2017-11-07,2018-06-03,10,9
25813,M,D,C,9,2017-02-08,2018-05-14,7,8
25814,M,D,C,18,2017-04-12,2018-02-06,11,6
25815,M,C,T,18,2017-07-23,2018-07-20,14,5
25816,F,B,H,7,2017-12-31,2018-09-11,8,7
25817,M,B,C,15,2017-05-29,2018-01-12,12,11
25818,F,A,R,18,2017-02-12,2018-12-10,10,12
25819,N,A,A,3,2017-02-22,2018-07-03,12,12
25820,F,C,C,18,2017-01-31,2018-10-31,11,11
25821,F,A,W,10,2017-08-07,2018-06-11,8,8
25822,M,D,C,9,2017-12-01,2018-09-07,10,9
25823,M,C,T,0,2017-09-09,2018-12-18,14,15
25824,M,E,A,11,2017-09-24,2018-02-11,14,7
25825,F,C,C,11,2017-01-28,2018-12-23,10,5
25826,M,A,A,3,2017-12-07,2018-08-06,8,9
25827,M,D,A,15,2017-07-04,2018-01-07,8,11
25828,F,A,T,17,2017-12-08,2018-02-03,11,12
25829,M,A,R,5,2017-08-21,2018-08-31,7,13
25830,M,B,A,1,2017-03-14,2018-11-05,9,15
25831,M,B,H,1,2017-03-04,2018-06-08,8,4
25832,F,D,T,18,2017-12-13,2018-02-03,14,11
25833,F,B,R,5,2017-04-25,2018-12-05,8,3
25834,F,C,C,2,2017-04-22,2018-01-22,10,9
25835,M,C,R,7,2017-01-23,2018-07-02,10,7
25836,M,B,W,3,2017-04-02,2018-03-28,5,11
25837,M,A,H,12,2017-08-01,2018-12-24,11,11
25838,F,B,C,2,2017-10-06,2018-02-15,6,5
25839,F,B,C,0,2017-09-17,2018-11-19,7,7
25840,M,C,R,7,2017-06-08,2018-05-22,7,15
25841,F,B,T,7,2017-03-12,2018-07-22,10,9
25842,F,D,C,14,2017-05-30,2018-02-16,8,11
25843,M,B,W,4,2017-02-23,2018-03-12,13,11
25844,F,B,C,18,2017-08-07,2018-09-14,11,10
25845,F,B,T,16,2017-03-22,2018-04-05,8,15
25846,F,A,H,18,2017-12-17,2018-07-12,11,18
25847,F,C,W,7,2017-12-12,2018-01-19,10,13
25848,F,A,T,9,2017-12-14,2018-01-06,11,11
25849,M,B,C,13,2017-06-13,2018-07-28,6,8
25850,M,A,T,11,2017-04-26,2018-12-18,14,9
25851,M,A,A,2,2017-07-03,2018-09-22,6,8
25852,F,D,A,7,2017-03-05,2018-01-08,20,7
25853,M,B,T,17,2017-05-18,2018-12-17,13,11
25854,M,B,W,5,2017-01-24,2018-07-17,6,14
25855,M,A,C,17,2017-10-06,2018-07-30,9,12
25856,M,D,W,10,2017-05-24,2018-05-04,10,12
25857,M,C,A,10,2017-06-21,2018-06-24,8,8
25858,F,C,T,10,2017-09-02,2018-08-10,8,9
25859,M,B,H,16,2017-03-29,2018-05-04,7,8
25860,N,B,A,19,2017-08-02,2018-05-02,7,11
25861,F,C,T,13,2017-10-09,2018-04-13,5,13
25862,M,A,T,7,2017-07-23,2018-11-19,11,12
25863,F,A,T,18,2017-09-14,2018-09-29,11,6
25864,M,B,C,9,2017-01-24,2018-08-06,14,11
25865,M,C,C,18,2017-09-19,2018-04-03,10,10
25866,F,C,T,4,2017-09-15,2018-03-08,12,8
25867,F,A,R,6,2017-10-05,2018-03-07,8,10
25868,F,E,A,14,2017-08-26,2018-01-17,8,8
25869,M,A,W,17,2017-04-15,2018-02-18,11,12
25870,F,C,T,9,2017-08-18,2018-08-04,6,12
25871,F,E,A,9,2017-06-23,2018-08-11,6,10
25872,M,A,W,8,2017-11-29,2018-11-08,8,10
25873,F,A,W,2,2017-04-11,2018-07-28,5,9
25874,M,C,H,9,2017-12-27,2018-11-15,14,9
25875,F,C,A,14,2017-08-05,2018-06-24,12,7
25876,M,E,W,12,2017-11-12,2018-10-04,12,5
25877,M,A,T,13,2017-08-16,2018-06-07,9,11
25878,F,B,A,14,2017-10-21,2018-09-12,5,9
25879,F,A,C,14,2017-06-23,2018-04-22,6,9
25880,F,A,H,18,2017-02-04,2018-10-29,15,14
25881,M,C,W,6,2017-01-24,2018-07-22,9,12
25882,M,E,A,2,2017-10-11,2018-04-21,6,12
25883,F,C,W,5,2017-09-05,2018-12-15,6,10
25884,M,B,W,11,2017-08-30,2018-04-06,13,7
25885,F,C,A,9,2017-08-06,2018-07-21,9,8
25886,M,B,W,5,2017-12-14,2018-11-28,15,4
25887,M,A,T,11,2017-08-25,2018-07-01,13,7
25888,M,C,A,6,2017-01-24,2018-09-24,2,6
25889,M,D,W,9,2017-10-19,2018-06-07,11,11
25890,F,D,T,15,2017-05-28,2018-06-12,8,12
25891,F,A,W,3,2017-11-25,2018-06-18,13,10
25892,F,A,H,8,2017-01-31,2018-03-26,10,13
25893,F,B,C,14,2017-04-06,2018-01-26,12,10
25894,M,C,R,16,2017-05-26,2018-09-04,9,13
25895,M,C,W,6,2017-12-15,2018-08-10,9,9
25896,F,B,W,3,2017-01-17,2018-03-06,15,11
25897,M,B,A,6,2017-03-27,2018-02-02,14,9
25898,F,B,T,19,2017-08-13,2018-05-22,9,12
25899,M,C,C,1,2017-03-28,2018-10-18,9,11
25900,F,A,A,10,2017-11-26,2018-06-24,10,10
25901,M,C,W,16,2017-09-11,2018-01-14,10,7
25902,F,B,W,9,2017-09-04,2018-04-26,9,9
25903,N,A,W,0,2017-04-11,2018-01-08,11,10
25904,M,D,T,14,2017-12-28,2018-03-13,10,10
25905,M,B,R,16,2017-06-07,2018-03-04,10,16
25906,N,C,W,8,2017-05-24,2018-04-19,17,10
25907,F,D,A,19,2017-09-27,2018-08-16,5,15
25908,F,D,T,3,2017-09-07,2018-10-28,8,9
25909,M,A,H,0,2017-11-19,2018-06-17,8,11
25910,M,A,A,15,2017-07-28,2018-10-14,15,10
25911,M,C,C,5,2017-08-11,2018-01-30,4,7
25912,M,B,W,17,2017-03-10,2018-08-03,11,15
25913,F,E,A,18,2017-11-16,2018-03-08,11,11
25914,F,C,A,11,2017-08-07,2018-09-02,8,6
25915,F,A,H,1,2017-01-14,2018-03-07,8,13
25916,M,A,T,15,2017-01-07,2018-06-30,6,8
25917,F,B,R,16,2017-05-28,2018-02-11,8,15
25918,M,C,W,10,2017-03-11,2018-03-27,10,9
25919,M,C,T,2,2017-05-04,2018-02-06,9,13
25920,N,B,A,19,2017-10-05,2018-06-22,10,4
25921,M,C,T,5,2017-06-05,2018-12-16,8,11
25922,F,C,A,8,2017-03-26,2018-08-09,8,9
25923,F,A,T,19,2017-10-11,2018-04-26,15,8
25924,F,D,T,13,2017-08-25,2018-10-14,13,8
25925,N,D,H,12,2017-10-11,2018-11-20,5,9
25926,M,B,T,4,2017-04-17,2018-09-26,7,13
25927,F,A,W,7,2017-12-03,2018-12-19,5,14
25928,F,A,R,16,2017-04-25,2018-01-20,8,17
25929,N,A,C,11,2017-11-04,2018-08-02,9,19
25930,M,C,H,9,2017-09-24,2018-05-12,10,16
25931,F,A,A,10,2017-12-11,2018-08-12,6,7
25932,M,B,T,12,2017-03-10,2018-12-29,12,2
25933,F,C,T,1,2017-06-29,2018-08-07,13,6
25934,M,C,T,0,2017-01-07,2018-12-28,8,5
25935,N,A,A,8,2017-11-10,2018-08-18,11,12
25936,M,D,A,10,2017-04-23,2018-10-13,11,16
25937,M,A,T,6,2017-11-30,2018-03-03,9,12
25938,F,A,W,2,2017-03-23,2018-09-30,10,12
25939,M,E,T,7,2017-06-23,2018-08-03,11,9
25940,M,B,R,10,2017-04-26,2018-07-29,10,16
25941,F,E,A,9,2017-12-14,2018-12-29,6,8
25942,M,A,R,7,2017-10-27,2018-12-05,7,11
25943,F,D,W,4,2017-07-05,2018-07-20,6,12
25944,M,A,H,1,2017-02-04,2018-12-12,10,2
25945,M,A,W,15,2017-02-04,2018-05-16,13,7
25946,F,B,A,17,2017-10-24,2018-11-14,7,13
25947,F,E,R,10,2017-02-06,2018-04-14,10,8
25948,F,C,T,13,2017-12-23,2018-10-30,6,7
25949,M,E,A,10,2017-07-14,2018-01-08,16,8
25950,M,D,A,18,2017-09-01,2018-10-30,8,13
25951,M,A,A,7,2017-08-15,2018-12-19,11,12
25952,F,A,C,7,2017-10-16,2018-05-29,10,14
25953,M,A,R,14,2017-06-07,2018-05-07,16,3
25954,M,E,W,15,2017-12-05,2018-04-14,9,17
25955,F,B,W,4,2017-12-04,2018-12-23,9,11
25956,F,B,A,4,2017-11-11,2018-04-06,9,9
25957,M,D,W,19,2017-07-08,2018-08-20,7,4
25958,F,C,T,13,2017-06-23,2018-03-19,15,13
25959,M,A,W,19,2017-12-21,2018-10-29,9,10
25960,F,A,W,4,2017-03-12,2018-08-23,5,9
25961,F,A,R,7,2017-06-06,2018-01-07,11,5
25962,M,D,W,14,2017-07-07,2018-02-16,12,7
25963,F,D,W,13,2017-06-14,2018-05-28,8,15
25964,M,D,W,7,2017-02-19,2018-04-19,10,12
25965,M,D,T,17,2017-03-05,2018-07-07,15,10
25966,M,B,R,16,2017-08-24,2018-12-19,12,6
25967,M,B,A,15,2017-06-11,2018-04-27,9,23
25968,F,D,C,16,2017-02-21,2018-02-22,11,14
25969,F,C,A,0,2017-04-01,2018-11-05,15,7
25970,F,A,A,18,2017-08-05,2018-12-19,9,7
25971,F,A,W,10,2017-08-19,2018-03-15,12,12
25972,F,A,W,5,2017-09-01,2018-07-03,9,10
25973,M,A,H,19,2017-07-22,2018-04-25,16,18
25974,F,C,A,18,2017-09-14,2018-04-10,8,10
25975,F,A,T,0,2017-12-11,2018-01-28,6,10
25976,F,B,T,4,2017-12-30,2018-10-04,14,14
25977,M,C,H,7,2017-02-08,2018-03-01,15,10
25978,M,B,A,1,2017-01-05,2018-01-09,12,4
25979,F,C,T,6,2017-11-09,2018-03-31,15,9
25980,M,B,T,19,2017-06-21,2018-02-01,12,6
25981,M,A,H,4,2017-12-09,2018-10-13,18,13
25982,M,B,T,16,2017-03-05,2018-10-25,13,11
25983,F,A,W,14,2017-02-18,2018-08-28,12,13
25984,F,B,A,4,2017-03-30,2018-12-21,9,10
25985,M,A,C,18,2017-01-01,2018-01-13,8,14
25986,M,B,C,12,2017-03-14,2018-01-06,8,14
25987,M,A,C,4,2017-05-21,2018-04-21,14,12
25988,F,A,A,17,2017-06-17,2018-09-01,11,5
25989,N,D,H,1,2017-03-07,2018-08-03,8,19
25990,M,C,H,16,2017-04-25,2018-07-09,15,4
25991,F,A,T,6,2017-11-09,2018-04-08,6,10
25992,F,A,C,18,2017-05-17,2018-11-11,8,13
25993,N,B,H,9,2017-11-28,2018-01-27,9,10
25994,F,B,C,10,2017-11-18,2018-07-23,11,16
25995,F,D,R,5,2017-11-13,2018-09-24,10,13
25996,F,A,T,3,2017-07-16,2018-03-06,9,13
25997,F,C,A,16,2017-06-16,2018-11-24,6,13
25998,F,E,H,4,2017-11-07,2018-10-30,14,13
25999,F,C,T,11,2017-10-31,2018-10-29,10,8
26000,F,A,C,7,2017-05-12,2018-07-18,9,8
26001,M,B,H,17,2017-02-21,2018-06-22,7,14
26002,F,A,W,5,2017-06-07,2018-05-28,4,9
26003,M,B,C,6,2017-03-02,2018-06-27,8,15
26004,N,C,T,11,2017-09-10,2018-03-04,7,13
26005,F,B,T,4,2017-11-25,2018-04-10,18,13
26006,M,A,A,0,2017-12-19,2018-10-28,4,8
26007,M,A,W,10,2017-07-29,2018-03-03,14,6
26008,N,D,W,6,2017-02-21,2018-06-26,11,8
26009,N,D,T,10,2017-09-14,2018-01-10,13,6
26010,M,E,A,14,2017-10-22,2018-03-29,9,13
26011,M,B,R,4,2017-10-02,2018-05-31,17,9
26012,F,B,H,14,2017-07-10,2018-12-09,13,11
26013,F,C,W,19,2017-12-25,2018-07-11,13,11
26014,F,B,H,18,2017-12-02,2018-04-30,10,10
26015,F,C,A,1,2017-07-13,2018-03-22,10,10
26016,F,B,C,14,2017-08-14,2018-08-05,13,18
26017,M,A,T,1,2017-07-03,2018-03-02,13,12
26018,M,D,T,4,2017-07-30,2018-02-17,12,8
26019,M,C,T,16,2017-04-13,2018-01-13,5,12
26020,M,B,C,2,2017-03-15,2018-12-24,11,13
26021,F,D,T,17,2017-05-06,2018-11-03,15,8
26022,F,C,W,4,2017-09-21,2018-03-28,9,10
26023,F,B,T,2,2017-03-12,2018-07-01,6,6
26024,F,B,R,16,2017-10-28,2018-04-09,14,10
26025,F,A,C,10,2017-08-21,2018-05-17,11,12
26026,F,B,W,18,2017-11-14,2018-11-26,6,11
26027,F,A,W,13,2017-03-01,2018-12-05,13,13
26028,F,B,W,17,2017-05-24,2018-03-25,16,12
26029,M,A,A,5,2017-12-20,2018-11-15,12,9
26030,F,A,A,13,2017-06-28,2018-09-24,4,10
26031,F,B,T,14,2017-07-20,2018-01-14,12,9
26032,F,A,R,7,2017-11-21,2018-06-16,9,11
26033,F,A,W,11,2017-04-29,2018-10-25,14,6
26034,F,B,T,1,2017-05-20,2018-11-13,11,18
26035,M,C,W,4,2017-03-23,2018-11-29,5,9
26036,F,B,T,11,2017-08-14,2018-10-26,7,9
26037,M,C,C,19,2017-09-19,2018-02-18,8,10
26038,F,E,C,15,2017-07-20,2018-01-08,7,6
26039,F,D,C,1,2017-09-28,2018-04-14,8,9
26040,F,B,T,13,2017-06-19,2018-06-30,17,8
26041,F,A,W,4,2017-04-06,2018-12-09,5,9
26042,F,B,W,16,2017-10-25,2018-11-04,8,7
26043,F,A,A,0,2017-09-25,2018-07-11,8,8
26044,M,B,A,3,2017-12-06,2018-06-06,10,6
26045,M,A,W,2,2017-10-17,2018-11-11,3,6
26046,M,B,C,12,2017-02-28,2018-08-11,7,8
26047,F,B,A,2,2017-11-25,2018-05-24,12,11
26048,F,A,H,19,2017-03-06,2018-04-26,11,8
26049,F,B,T,9,2017-08-01,2018-12-08,10,9
26050,M,B,A,4,2017-04-20,2018-01-27,11,7
26051,F,B,C,15,2017-07-13,2018-02-04,16,16
26052,M,D,A,7,2017-10-22,2018-11-13,4,6
26053,F,B,A,7,2017-05-28,2018-07-21,9,5
26054,M,A,A,2,2017-04-17,2018-12-12,14,16
26055,N,A,C,6,2017-10-18,2018-06-27,14,12
26056,N,A,T,0,2017-08-05,2018-02-07,9,11
26057,F,D,R,16,2017-03-04,2018-09-08,12,7
26058,F,E,H,5,2017-09-16,2018-05-01,10,11
26059,M,A,W,18,2017-07-28,2018-12-10,12,15
26060,F,B,W,2,2017-08-02,2018-05-15,11,9
26061,F,B,T,4,2017-11-04,2018-06-22,8,8
26062,M,A,R,3,2017-06-09,2018-02-02,8,10
26063,F,A,T,15,2017-09-01,2018-07-20,6,4
26064,F,D,T,15,2017-04-30,2018-08-31,3,11
26065,M,C,A,3,2017-04-05,2018-02-12,12,11
26066,M,A,W,17,2017-12-15,2018-10-29,11,9
26067,F,B,A,13,2017-09-03,2018-08-05,13,10
26068,F,C,C,9,2017-10-17,2018-07-21,11,7
26069,M,A,W,6,2017-11-02,2018-11-23,12,17
26070,F,A,A,15,2017-04-24,2018-07-07,11,10
26071,M,A,A,8,2017-05-13,2018-06-26,13,12
26072,M,B,A,19,2017-06-06,2018-10-28,13,6
26073,F,E,T,6,2017-12-11,2018-10-25,16,8
26074,M,B,R,9,2017-08-25,2018-12-14,5,11
26075,M,A,A,18,2017-12-12,2018-07-31,7,8
26076,F,A,W,3,2017-03-02,2018-12-21,9,8
26077,F,A,R,15,2017-11-27,2018-12-18,13,4
26078,F,B,W,0,2017-03-07,2018-07-03,10,12
26079,F,A,W,16,2017-04-23,2018-08-05,13,17
26080,M,C,T,11,2017-05-08,2018-02-18,10,6
26081,M,A,W,16,2017-05-03,2018-05-20,8,4
26082,F,B,C,8,2017-05-30,2018-03-21,5,7
26083,F,D,W,1,2017-10-01,2018-02-25,9,11
26084,F,E,A,9,2017-03-17,2018-07-01,11,14
26085,F,A,R,3,2017-01-08,2018-08-13,6,16
26086,F,E,W,4,2017-02-22,2018-12-26,6,14
26087,N,A,T,0,2017-12-13,2018-05-01,17,6
26088,F,E,W,15,2017-02-06,2018-03-07,9,10
26089,M,C,A,10,2017-09-08,2018-10-24,10,9
26090,F,B,W,0,2017-02-26,2018-06-22,9,7
26091,M,C,W,15,2017-07-23,2018-03-31,8,12
26092,M,A,H,17,2017-12-07,2018-02-03,11,7
26093,F,E,R,17,2017-01-09,2018-04-04,15,9
26094,M,A,W,18,2017-09-08,2018-07-20,11,13
26095,F,A,C,7,2017-06-27,2018-03-19,10,14
26096,F,B,T,4,2017-07-12,2018-04-14,11,8
26097,F,C,A,10,2017-10-13,2018-09-01,15,9
26098,F,A,T,11,2017-08-28,2018-05-26,11,9
26099,M,C,T,12,2017-07-11,2018-06-20,11,8
26100,F,A,R,6,2017-01-11,2018-06-26,10,5
26101,F,A,A,8,2017-10-23,2018-10-06,16,18
26102,F,D,H,16,2017-06-13,2018-01-25,12,10
26103,M,D,A,5,2017-09-02,2018-12-07,9,7
26104,N,B,W,8,2017-02-24,2018-04-24,8,6
26105,F,C,W,9,2017-03-03,2018-02-06,12,10
26106,F,C,C,1,2017-06-07,2018-02-26,10,14
26107,M,A,C,1,2017-10-01,2018-04-24,6,11
26108,F,D,W,18,2017-09-25,2018-01-07,12,11
26109,M,A,T,7,2017-08-04,2018-03-21,9,10
26110,F,E,C,19,2017-01-14,2018-06-08,8,11
26111,F,D,C,3,2017-08-18,2018-12-08,9,12
26112,M,A,A,0,2017-09-07,2018-05-10,11,9
26113,M,B,C,0,2017-12-29,2018-10-28,13,12
26114,M,C,A,17,2017-07-19,2018-11-01,14,11
26115,M,A,C,12,2017-09-14,2018-05-26,9,7
26116,M,A,A,1,2017-04-18,2018-01-05,12,12
26117,N,D,W,16,2017-05-31,2018-03-02,4,8
26118,N,C,H,12,2017-09-16,2018-09-12,11,8
26119,N,B,W,17,2017-03-03,2018-10-31,8,12
26120,M,D,A,4,2017-03-15,2018-07-03,8,13
26121,M,A,R,0,2017-02-26,2018-11-29,12,7
26122,M,A,C,10,2017-09-12,2018-07-04,10,16
26123,F,E,W,12,2017-12-20,2018-02-17,8,11
26124,F,B,T,0,2017-12-05,2018-08-29,10,15
26125,F,C,A,8,2017-11-09,2018-07-05,9,9
26126,M,A,W,15,2017-01-02,2018-07-08,10,10
26127,N,C,A,18,2017-11-12,2018-08-12,8,11
26128,M,D,W,18,2017-01-22,2018-06-14,14,13
26129,F,A,W,16,2017-03-15,2018-11-29,9,8
26130,M,A,W,19,2017-11-26,2018-02-02,9,9
26131,M,B,T,9,2017-08-26,2018-07-06,7,4
26132,M,B,A,3,2017-04-02,2018-07-31,15,11
26133,N,D,C,1,2017-05-29,2018-01-04,10,13
26134,M,D,H,2,2017-12-15,2018-08-23,5,4
26135,F,B,A,2,2017-01-15,2018-11-01,5,9
26136,M,B,W,17,2017-05-02,2018-10-03,8,16
26137,M,B,C,14,2017-09-19,2018-12-04,10,6
26138,F,B,T,4,2017-12-23,2018-09-21,12,11
26139,M,C,A,14,2017-03-20,2018-11-11,13,7
26140,M,B,W,8,2017-12-28,2018-06-08,9,14
26141,N,A,T,15,2017-08-25,2018-03-12,8,5
26142,M,C,T,7,2017-02-07,2018-11-27,13,9
26143,F,D,W,17,2017-09-17,2018-12-21,12,6
26144,F,A,A,13,2017-03-17,2018-04-19,16,5
26145,N,A,T,17,2017-01-15,2018-08-15,9,7
26146,F,D,T,16,2017-12-12,2018-07-28,12,15
26147,M,B,A,10,2017-06-30,2018-09-30,7,18
26148,M,A,W,7,2017-07-16,2018-02-20,9,8
26149,F,D,A,8,2017-10-14,2018-07-10,9,17
26150,F,A,A,16,2017-10-17,2018-02-25,9,6
26151,F,B,R,6,2017-12-02,2018-01-14,4,9
26152,M,B,A,5,2017-03-06,2018-11-07,8,7
26153,M,E,C,18,2017-10-01,2018-05-08,9,15
26154,F,A,W,16,2017-05-15,2018-08-17,8,13
26155,F,E,W,3,2017-07-23,2018-12-01,15,14
26156,F,C,T,8,2017-05-30,2018-05-13,12,6
26157,M,A,A,17,2017-01-31,2018-05-03,15,4
26158,N,E,T,18,2017-03-23,2018-04-17,10,7
26159,F,B,C,14,2017-05-03,2018-09-16,6,9
26160,F,B,C,7,2017-02-02,2018-08-02,12,12
26161,F,B,R,15,2017-04-29,2018-11-23,14,11
26162,F,B,A,6,2017-01-07,2018-01-12,10,8
26163,F,C,R,0,2017-01-09,2018-04-07,15,10
26164,M,D,H,1,2017-05-16,2018-11-14,16,8
26165,M,C,W,5,2017-01-04,2018-11-22,8,8
26166,F,B,C,11,2017-06-10,2018-01-18,9,7
26167,F,D,A,13,2017-04-27,2018-02-09,11,8
26168,M,D,H,15,2017-08-17,2018-08-02,9,9
26169,F,C,W,0,2017-11-19,2018-09-15,9,14
26170,F,D,T,19,2017-04-30,2018-08-05,8,12
26171,M,A,A,10,2017-06-26,2018-01-23,8,14
26172,N,A,W,14,2017-04-20,2018-11-14,14,7
26173,M,C,W,17,2017-07-06,2018-07-08,5,14
26174,M,B,A,4,2017-10-28,2018-11-01,8,13
26175,M,A,T,12,2017-08-19,2018-04-09,13,13
26176,F,B,T,8,2017-11-18,2018-02-08,14,11
26177,F,C,T,9,2017-10-08,2018-09-11,8,16
26178,M,B,A,18,2017-08-02,2018-01-02,6,11
26179,M,E,W,10,2017-09-21,2018-04-22,6,5
26180,M,B,W,14,2017-10-23,2018-12-08,4,13
26181,M,B,W,16,2017-01-10,2018-02-15,11,9
26182,F,C,A,16,2017-04-04,2018-05-22,14,5
26183,M,D,C,3,2017-04-20,2018-08-19,14,4
26184,F,A,R,2,2017-06-01,2018-04-19,11,12
26185,F,A,T,19,2017-10-23,2018-01-13,10,14
26186,M,C,A,1,2017-04-06,2018-12-20,11,5
26187,M,D,T,19,2017-10-21,2018-09-15,15,13
26188,N,B,C,15,2017-01-09,2018-05-31,9,7
26189,M,A,A,18,2017-07-30,2018-11-08,8,7
26190,F,E,T,13,2017-10-29,2018-12-25,8,11
26191,F,B,W,15,2017-06-30,2018-08-04,11,9
26192,N,D,A,7,2017-11-09,2018-11-09,8,15
26193,N,A,A,2,2017-08-27,2018-11-17,4,13
26194,M,C,A,6,2017-09-18,2018-02-05,9,6
26195,F,B,C,15,2017-06-21,2018-01-20,8,11
26196,N,B,W,3,2017-06-22,2018-06-29,11,10
26197,M,C,C,2,2017-12-06,2018-04-21,13,12
26198,M,B,T,14,2017-05-20,2018-04-22,11,13
26199,N,B,W,4,2017-01-20,2018-05-18,5,14
26200,F,A,W,17,2017-04-29,2018-04-13,9,6
26201,M,C,A,6,2017-07-09,2018-10-26,5,6
26202,F,C,C,11,2017-08-19,2018-01-10,9,15
26203,M,A,R,7,2017-11-27,2018-06-01,11,10
26204,M,C,H,12,2017-01-13,2018-04-17,8,6
26205,F,A,A,14,2017-07-27,2018-11-08,16,11
26206,F,C,A,12,2017-08-25,2018-06-17,10,11
26207,F,A,W,2,2017-06-03,2018-10-10,8,9
26208,F,C,T,2,2017-07-16,2018-12-30,11,9
26209,M,A,W,4,2017-05-25,2018-09-08,13,6
26210,F,A,C,13,2017-03-01,2018-12-04,9,14
26211,M,A,T,14,2017-11-22,2018-08-28,6,11
26212,F,D,R,9,2017-02-16,2018-03-02,7,9
26213,F,A,W,0,2017-11-16,2018-03-26,8,15
26214,M,C,W,17,2017-02-01,2018-12-17,9,12
26215,M,A,T,15,2017-05-24,2018-11-02,12,7
26216,F,D,W,6,2017-12-18,2018-02-05,9,8
26217,F,A,H,15,2017-12-10,2018-10-03,6,7
26218,F,B,C,1,2017-05-29,2018-04-11,15,15
26219,F,E,C,15,2017-11-08,2018-02-14,4,6
26220,M,C,T,8,2017-07-14,2018-11-07,5,10
26221,N,C,T,17,2017-08-16,2018-11-09,12,9
26222,N,B,T,7,2017-11-02,2018-01-09,16,12
26223,F,B,W,8,2017-04-17,2018-06-26,9,8
26224,M,B,W,15,2017-02-20,2018-07-27,10,10
26225,M,A,A,10,2017-01-26,2018-12-08,9,8
26226,N,A,A,10,2017-05-26,2018-12-07,11,15
26227,M,D,C,3,2017-10-26,2018-01-10,13,8
26228,F,D,A,4,2017-11-27,2018-03-26,12,7
26229,F,C,A,19,2017-08-02,2018-04-19,9,11
26230,F,E,W,4,2017-08-06,2018-09-18,13,10
26231,F,C,R,14,2017-10-23,2018-06-27,11,13
26232,M,B,W,1,2017-09-22,2018-12-21,2,8
26233,M,C,T,6,2017-01-09,2018-04-26,10,10
26234,N,E,A,18,2017-04-06,2018-08-12,9,11
26235,F,B,T,10,2017-08-24,2018-12-09,8,8
26236,F,B,T,1,2017-12-05,2018-08-30,9,8
26237,N,D,C,0,2017-08-30,2018-04-25,6,16
26238,F,C,A,10,2017-12-20,2018-08-12,7,11
26239,F,B,A,0,2017-03-14,2018-08-15,11,7
26240,M,C,T,11,2017-06-13,2018-10-18,6,9
26241,M,C,W,1,2017-11-02,2018-08-28,9,8
26242,F,A,A,17,2017-07-25,2018-08-07,18,3
26243,M,A,A,19,2017-01-27,2018-03-07,9,2
26244,M,A,T,0,2017-10-22,2018-04-13,12,6
26245,F,D,W,13,2017-11-05,2018-11-21,8,8
26246,F,A,T,12,2017-10-10,2018-01-23,8,10
26247,M,C,W,3,2017-12-28,2018-07-16,16,9
26248,N,C,R,18,2017-11-12,2018-02-15,12,15
26249,N,B,C,1,2017-09-27,2018-06-11,14,11
26250,M,C,T,1,2017-11-28,2018-11-07,10,12
26251,M,B,T,11,2017-07-01,2018-12-24,7,8
26252,M,A,A,4,2017-07-21,2018-09-15,7,13
26253,F,D,T,9,2017-08-15,2018-08-21,5,13
26254,F,D,T,5,2017-10-19,2018-02-13,8,8
26255,M,D,R,17,2017-06-19,2018-09-11,10,6
26256,F,C,W,2,2017-12-28,2018-04-22,11,7
26257,F,B,H,2,2017-11-26,2018-08-18,10,8
26258,F,B,R,16,2017-08-23,2018-09-06,15,5
26259,F,D,W,8,2017-09-14,2018-06-12,14,14
26260,M,E,A,7,2017-04-19,2018-08-12,9,12
26261,M,B,T,15,2017-05-31,2018-01-12,8,8
26262,F,A,T,1,2017-02-03,2018-08-01,11,9
